Project_id,Ini_name
51410100772151730HA20001,郑州市二七区慈善总会
51410000725838476FA19046,河南省慈善总会
51410000725838476FA19046,河南省慈善总会
53100000500019795AA18581,中国社会福利基金会
533400007773996202A21002,安徽省红十字基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53500000673379369AA20004,重庆市红十字基金会
53370000MJD678156KA21001,山东省中投慈善公益基金会
53100000500017757XA18015,中国听力医学发展基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
51410100772151730HA20001,郑州市二七区慈善总会
51410100772151730HA20001,郑州市二七区慈善总会
nndgcecesti,腾讯公益慈善基金会（内部测试）
53350000674037088GA19014,福建省商盟公益基金会
1233545454455,腾讯公益慈善基金会（内部测试）
53360000087101540LA18015,南昌市青少年发展基金会
51210200508259830BA19008,大连市慈善总会
53320000509200881CA20037,无锡灵山慈善基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19045,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA17114,中华少年儿童慈善救助基金会
53100000500020462KA18011,中华思源工程扶贫基金会
53100000500020462KA17013,中华思源工程扶贫基金会
53460000082531517GA21001,海南世界联合公益基金会
53100000500021326DA18021,中华社会救助基金会
53610100MJU351488BA20020,西安市上善公益慈善基金会
531200005009230042A21005,天津市青少年发展基金会
53650102689594565EA19011,新疆红石慈善基金会
535100005632979440A21014,四川省贫困地区人才培育研究基金会
53330200MJ8959573DA21006,宁波市善园公益基金会
51410100772151730HA20001,郑州市二七区慈善总会
534600006760677231A20002,海南省医疗救助基金会
51410100761667096AA20005,郑州慈善总会
514403003594953615A21002,深圳市龙华区慈善会
531100006876001833A19026,北京新阳光慈善基金会
53100000500021537WA19064,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021326DA18018,中华社会救助基金会
516103003363980081A21001,宝鸡市公益慈善联合会
53610100MJU351488BA20011,西安市上善公益慈善基金会
53100000500017757XA18015,中国听力医学发展基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
51500000504029915YA21102,重庆市慈善总会
534600006760677231A20002,海南省医疗救助基金会
51410100772151730HA20001,郑州市二七区慈善总会
51410100772151730HA20001,郑州市二七区慈善总会
53310000501779980DA20022,上海市华侨事业发展基金会
53310000501779980DA20018,上海市华侨事业发展基金会
53310000501779980DA20022,上海市华侨事业发展基金会
53100000500019795AA19035,中国社会福利基金会
53100000500019795AA19035,中国社会福利基金会
5332000050917103XBA20093,爱德基金会
531200005009206391A18008,天津市妇女儿童发展基金会
53100000500016260MA21008,中华慈善总会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA17114,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
513500003415457700A19001,福建省助困公益协会
53370900MJE5910280A21002,泰安市泰山慈善基金会
53330000A933770284A21015,浙江省微笑明天慈善基金会
531200005009206391A18008,天津市妇女儿童发展基金会
53100000500021318JA21010,中国志愿服务基金会
53100000500020462KA18011,中华思源工程扶贫基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
51410000725838476FA19046,河南省慈善总会
51410000725838476FA19046,河南省慈善总会
53330000A933770284A21013,浙江省微笑明天慈善基金会
534600005624091826A21001,海南成美慈善基金会
51410100772151730HA20001,郑州市二七区慈善总会
534100005542081882A20004,河南省爱心助老基金会
53350000674037088GA19014,福建省商盟公益基金会
53350000674037088GA19014,福建省商盟公益基金会
534100005542081882A20004,河南省爱心助老基金会
53330200MJ8959573DA21008,宁波市善园公益基金会
531200005009206391A18008,天津市妇女儿童发展基金会
513200005091728763A19012,江苏省慈善总会
53100000500021537WA17114,中华少年儿童慈善救助基金会
53100000500016922FA20003,中国职工发展基金会
53100000500021537WA19043,中华少年儿童慈善救助基金会
53100000500021537WA19043,中华少年儿童慈善救助基金会
53100000500021537WA19043,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53210100MJ28660421A21002,沈阳市华易伤害预防公益基金会
53100000500019795AA18581,中国社会福利基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
531100006876001833A19026,北京新阳光慈善基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
53360000087101540LA19004,南昌市青少年发展基金会
53360000087101540LA18042,南昌市青少年发展基金会
534400005026760003A21004,深圳市社会公益基金会
53360000087101540LA19004,南昌市青少年发展基金会
534600006760677231A20002,海南省医疗救助基金会
51410100761667096AA20005,郑州慈善总会
51410000725838476FA18138,河南省慈善总会
51410000725838476FA19046,河南省慈善总会
51410100772151730HA20001,郑州市二七区慈善总会
51410100772151730HA20001,郑州市二七区慈善总会
51410000725838476FA18139,河南省慈善总会
53330200MJ8959573DA20062,宁波市善园公益基金会
53650000MJX616509GA20001,新疆维吾尔自治区青少年发展基金会
53650000MJX616509GA20001,新疆维吾尔自治区青少年发展基金会
53650000MJX616509GA20001,新疆维吾尔自治区青少年发展基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
5310000050000784XYA19021,中国扶贫基金会
53100000500021537WA17114,中华少年儿童慈善救助基金会
53310000501781829BA20029,上海仁德基金会
5310000050000784XYA19021,中国扶贫基金会
51410100772151730HA20001,郑州市二七区慈善总会
51410100772151730HA20001,郑州市二七区慈善总会
53440000517355533EA21001,广州市青少年发展基金会
532100007816068644A19001,大连市青少年发展基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
534600006760677231A20002,海南省医疗救助基金会
53370900MJE5910280A21002,泰安市泰山慈善基金会
534400005026760003A21018,深圳市社会公益基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500012016TA17035,中国妇女发展基金会
536501045762170776A21006,新疆维吾尔自治区资助教育基金会
53370900MJE5910280A21001,泰安市泰山慈善基金会
514200005035808364A21001,湖北省慈善总会
53430000501422498QA21001,湖南省教育基金会
51410100761667096AA20005,郑州慈善总会
53350000674037088GA19015,福建省商盟公益基金会
53460000082534662HA21002,海南省残疾人基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19023,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53370000MJD678156KA20002,山东省中投慈善公益基金会
534400005153564950A21012,广东省青少年发展基金会
534600006760677231A20002,海南省医疗救助基金会
51410000725838476FA19046,河南省慈善总会
53510000565687030EA21007,四川省红十字基金会
534400005026760003A21016,深圳市社会公益基金会
53370000MJD675254DA20004,山东省扶贫开发基金会
51410100772151730HA20001,郑州市二七区慈善总会
53460000MJY341455UA21001,海南墨子慈善基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53360000087101540LA18042,南昌市青少年发展基金会
53100000500019795AA19035,中国社会福利基金会
53370900MJE5910280A21002,泰安市泰山慈善基金会
53610100MJU351410BA20005,西安市助老爱幼公益慈善基金会
516212003525444660A20008,陇南光明公益联合会
53100000500020462KA18011,中华思源工程扶贫基金会
53100000500020462KA18011,中华思源工程扶贫基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
53350000784515191XA21002,厦门残疾人福利基金会
535100005632979440A21010,四川省贫困地区人才培育研究基金会
534400005026760003A21015,深圳市社会公益基金会
51210200508259830BA19004,大连市慈善总会
535100005864709499A21009,成都市锦江区社会组织发展基金会
13370600MB2643114EA21001,烟台市红十字会机关
53370000MJD678156KA21001,山东省中投慈善公益基金会
53370000MJD678156KA21001,山东省中投慈善公益基金会
53410000090603998DA20005,河南省公益文化传播基金会
53330000MJ8741347AA21004,浙江安福利生慈善基金会
53440000502681600QA21003,深圳市华侨公益基金会
53100000500021537WA17114,中华少年儿童慈善救助基金会
53310000501779980DA20027,上海市华侨事业发展基金会
5343000050142870XWA21002,湖南省佛慈基金会
53440300586723766JA20003,深圳市龙越慈善基金会
53350000674037088GA19014,福建省商盟公益基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19043,中华少年儿童慈善救助基金会
53100000500021537WA17114,中华少年儿童慈善救助基金会
53410000090603998DA20005,河南省公益文化传播基金会
53100000500020462KA18011,中华思源工程扶贫基金会
53100000500019795AA19035,中国社会福利基金会
53310000501781108EA20046,上海联劝公益基金会
53360000087101540LA19004,南昌市青少年发展基金会
53320000509200881CA20037,无锡灵山慈善基金会
51500000504029915YA21096,重庆市慈善总会
51500000504029915YA21109,重庆市慈善总会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
531100000854707999A21002,北京天使妈妈慈善基金会
53100000500020462KA18011,中华思源工程扶贫基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53310000501779980DA20024,上海市华侨事业发展基金会
534600006760677231A20002,海南省医疗救助基金会
535300005577568844A21001,西双版纳州热带雨林保护基金会
5332000050917103XBA20084,爱德基金会
53100000500019795AA18581,中国社会福利基金会
51410000725838476FA19046,河南省慈善总会
51410000725838476FA19046,河南省慈善总会
51410000725838476FA19046,河南省慈善总会
53100000500020462KA18011,中华思源工程扶贫基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53610100MJU351488BA20005,西安市上善公益慈善基金会
53500000787480537UA20006,重庆市华岩文教基金会
53370000MJD678156KA21001,山东省中投慈善公益基金会
531000005000074878A21006,中国青少年发展基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
531200005009206391A18008,天津市妇女儿童发展基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53410000090603998DA20005,河南省公益文化传播基金会
53370000MJD678156KA21001,山东省中投慈善公益基金会
13150400E33898162KA21001,赤峰市红十字会
53100000500019795AA18581,中国社会福利基金会
53100000500021537WA19043,中华少年儿童慈善救助基金会
53100000500019795AA19035,中国社会福利基金会
531200005009230042A21006,天津市青少年发展基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53360000087101540LA18042,南昌市青少年发展基金会
514113007583765545A20002,南阳市慈善总会
53530100322836003PA21005,昆明市青少年发展基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
51410100761667096AA20005,郑州慈善总会
534600006760677231A20002,海南省医疗救助基金会
53350000674037088GA19014,福建省商盟公益基金会
53350000674037088GA20004,福建省商盟公益基金会
535100005632979440A21012,四川省贫困地区人才培育研究基金会
53100000500019795AA19035,中国社会福利基金会
53100000500019795AA19035,中国社会福利基金会
53100000500019795AA19035,中国社会福利基金会
5332000050917103XBA20081,爱德基金会
53100000500019795AA19035,中国社会福利基金会
53100000500019795AA19035,中国社会福利基金会
53100000500019795AA19035,中国社会福利基金会
53100000500019795AA19035,中国社会福利基金会
53360000314712713MA19007,江西青原弘济慈善基金会
53100000500019795AA19035,中国社会福利基金会
51410100772151730HA20001,郑州市二七区慈善总会
531000005000161727A20004,中国牙病防治基金会
53330000A933770284A21012,浙江省微笑明天慈善基金会
53610100MJU351488BA20015,西安市上善公益慈善基金会
514403003594953615A21001,深圳市龙华区慈善会
53100000500021537WA17111,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
531200005009206391A18008,天津市妇女儿童发展基金会
53100000500020462KA18011,中华思源工程扶贫基金会
53100000500020462KA18011,中华思源工程扶贫基金会
53370000MJD678156KA21001,山东省中投慈善公益基金会
53310000501779980DA20024,上海市华侨事业发展基金会
531200005009206391A18008,天津市妇女儿童发展基金会
531200005009206391A18008,天津市妇女儿童发展基金会
531200005009206391A18008,天津市妇女儿童发展基金会
53360000087101540LA18042,南昌市青少年发展基金会
53320000509200881CA20030,无锡灵山慈善基金会
53310000501779980DA20024,上海市华侨事业发展基金会
53330000A933770284A21010,浙江省微笑明天慈善基金会
53110000357941313WA21001,北京扶老助残基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53360000314712713MA19007,江西青原弘济慈善基金会
53100000500021326DA18018,中华社会救助基金会
53100000500021326DA21015,中华社会救助基金会
53100000500021326DA18018,中华社会救助基金会
535000006664079902A21002,重庆市残疾人福利基金会
53100000500021537WA17114,中华少年儿童慈善救助基金会
53210100MJ28660421A21003,沈阳市华易伤害预防公益基金会
53210100MJ28660421A21004,沈阳市华易伤害预防公益基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53350000674037088GA19014,福建省商盟公益基金会
53350000674037088GA19003,福建省商盟公益基金会
53350000674037088GA20007,福建省商盟公益基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA17114,中华少年儿童慈善救助基金会
53100000500021537WA19034,中华少年儿童慈善救助基金会
53100000500021326DA18018,中华社会救助基金会
53100000500021326DA18018,中华社会救助基金会
53100000500021326DA21014,中华社会救助基金会
536501045762170776A21002,新疆维吾尔自治区资助教育基金会
53650102689594565EA18045,新疆红石慈善基金会
534400005026760003A21013,深圳市社会公益基金会
53370000MJD678156KA21001,山东省中投慈善公益基金会
534600006760677231A20002,海南省医疗救助基金会
53350000674037088GA19008,福建省商盟公益基金会
5332000050917103XBA20084,爱德基金会
53100000500019795AA18581,中国社会福利基金会
53100000500021326DA18018,中华社会救助基金会
53100000500021326DA18018,中华社会救助基金会
53100000500021326DA18018,中华社会救助基金会
53100000500021326DA18018,中华社会救助基金会
53100000500021326DA18018,中华社会救助基金会
53100000500021326DA18018,中华社会救助基金会
53330000501874443WA21004,浙江省妇女儿童基金会
53100000500021537WA19034,中华少年儿童慈善救助基金会
13350000512158741PA21001,福建省红十字会
51410000725838476FA19046,河南省慈善总会
534400005026760003A21014,深圳市社会公益基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53440000310551000UA20039,广东省博华残疾人扶助基金会
53100000500021537WA17114,中华少年儿童慈善救助基金会
53510000080718687BA21001,遂宁市关心下一代基金会
53500000787480537UA21001,重庆市华岩文教基金会
53100000500021318JA21004,中国志愿服务基金会
53310000501781829BA20029,上海仁德基金会
51410000725838476FA19046,河南省慈善总会
51410000725838476FA19046,河南省慈善总会
53440000562560667PA21002,广东省麦田教育基金会
53440000562560667PA20012,广东省麦田教育基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
51410100761667096AA20005,郑州慈善总会
51410100761667096AA20005,郑州慈善总会
51510100504102430YA21001,成都市慈善总会
53370000MJD678156KA21002,山东省中投慈善公益基金会
53360000314712713MA19007,江西青原弘济慈善基金会
513500003415457700A19001,福建省助困公益协会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
5332000050917103XBA20084,爱德基金会
53310000501779980DA20024,上海市华侨事业发展基金会
53310000501779980DA20018,上海市华侨事业发展基金会
53100000500019795AA19035,中国社会福利基金会
534300005849060086A18007,长沙市慈善基金会
53100000500019795AA19035,中国社会福利基金会
53510000522807442QA21005,四川省残疾人福利基金会
53510000522807442QA21005,四川省残疾人福利基金会
53330000501874443WA21001,浙江省妇女儿童基金会
53100000500021537WA17114,中华少年儿童慈善救助基金会
531000005000160090A18066,中国红十字基金会
53100000500019330XA17005,中国煤矿尘肺病防治基金会
534100005542081882A20003,河南省爱心助老基金会
53350000674037088GA19015,福建省商盟公益基金会
53350000674037088GA19002,福建省商盟公益基金会
534100005542081882A20004,河南省爱心助老基金会
53100000500021326DA18018,中华社会救助基金会
51410000725838476FA19046,河南省慈善总会
534100005542081882A20004,河南省爱心助老基金会
53100000500020462KA18011,中华思源工程扶贫基金会
53100000500021326DA18018,中华社会救助基金会
51610000520791504QA19019,陕西省慈善协会
53100000500020462KA18011,中华思源工程扶贫基金会
51440000758340279KA21002,广东公益恤孤助学促进会
51150522MJ2447665CA20001,科左后旗慈善总会
53100000500021326DA18018,中华社会救助基金会
53110000357941313WA20004,北京扶老助残基金会
53100000500021326DA18018,中华社会救助基金会
53100000500021326DA20021,中华社会救助基金会
53330000MJ8741347AA20012,浙江安福利生慈善基金会
53440000502677679FA20017,深圳市青少年发展基金会
53440000502677679FA21001,深圳市青少年发展基金会
513500003415457700A20002,福建省助困公益协会
53510000522807442QA20005,四川省残疾人福利基金会
53100000500019795AA20045,中国社会福利基金会
53100000500021537WA17111,中华少年儿童慈善救助基金会
53130000769828384UA18002,河北省残疾人福利基金会
53100000500020462KA17006,中华思源工程扶贫基金会
53110000MJ0176056UA20010,中关村精准医学基金会 
53100000500021326DA18022,中华社会救助基金会
53100000500019795AA19060,中国社会福利基金会
53100000500021326DA18018,中华社会救助基金会
53100000500021326DA18018,中华社会救助基金会
513500003415457700A19007,福建省助困公益协会
53110000MJ0176056UA19007,中关村精准医学基金会 
53110000563601088UA19003,北京京华公益事业基金会
53110000MJ0176056UA19004,中关村精准医学基金会 
53410000090603998DA20005,河南省公益文化传播基金会
53410000090603998DA20005,河南省公益文化传播基金会
53310000501779980DA20024,上海市华侨事业发展基金会
53310000501779980DA20024,上海市华侨事业发展基金会
53100000500019795AA18581,中国社会福利基金会
53100000500019795AA20046,中国社会福利基金会
534400005026760003A20029,深圳市社会公益基金会
534300005849060086A20003,长沙市慈善基金会
53100000500019795AA19060,中国社会福利基金会
53100000500019795AA18581,中国社会福利基金会
53100000500019795AA19035,中国社会福利基金会
53330000501874443WA19017,浙江省妇女儿童基金会
534100005542081882A20004,河南省爱心助老基金会
53100000500019795AA19035,中国社会福利基金会
53100000500019795AA19035,中国社会福利基金会
53100000500021537WA20004,中华少年儿童慈善救助基金会
53100000500021326DA18021,中华社会救助基金会
51500000504029915YA20217,重庆市慈善总会
51410000725838476FA19046,河南省慈善总会
53350000MJB602262PA19004,福建省高心灵传统文化发展基金会
53320000509200881CA20006,无锡灵山慈善基金会
53370900MJE5910280A20014,泰安市泰山慈善基金会
53330000A933770284A20145,浙江省微笑明天慈善基金会
51610000520791504QA19019,陕西省慈善协会
53100000500021326DA18018,中华社会救助基金会
534600006760677231A20002,海南省医疗救助基金会
53100000500021326DA18018,中华社会救助基金会
53650102689594565EA20002,新疆红石慈善基金会
53650102689594565EA20002,新疆红石慈善基金会
5344030057313089XGA21005,深圳市关爱行动公益基金会
534400005026760003A21033,深圳市社会公益基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53130000052692053DA20004,河北慈善联合基金会
53310000501781829BA20015,上海仁德基金会
53310000501781829BA20008,上海仁德基金会
51440000758340279KA20003,广东公益恤孤助学促进会
13110000000026382TA18013,北京市红十字会
5310000050000784XYA19021,中国扶贫基金会
53330000A933770284A20027,浙江省微笑明天慈善基金会
53330000A933770284A20006,浙江省微笑明天慈善基金会
13110000000026382TA18010,北京市红十字会
534400005026760003A20081,深圳市社会公益基金会
51440000758340279KA19005,广东公益恤孤助学促进会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA17111,中华少年儿童慈善救助基金会
534600006760677231A20002,海南省医疗救助基金会
53100000500020462KA18011,中华思源工程扶贫基金会
53410000061380617HA20001,郑州市法律援助基金会
53370000MJD675254DA19029,山东省扶贫开发基金会
535100005864709499A20014,成都市锦江区社会组织发展基金会
53150000674361750JA20004,内蒙古公益事业发展基金会
535100005864709499A20014,成都市锦江区社会组织发展基金会
53100000500019795AA18581,中国社会福利基金会
51410100761667096AA19004,郑州慈善总会
53330000A933770284A20044,浙江省微笑明天慈善基金会
53100000500013588UA19013,中国残疾人福利基金会
53100000500019795AA19035,中国社会福利基金会
53100000500011291PA17009,中国华侨公益基金会
53370900MJE5910280A20014,泰安市泰山慈善基金会
51410100772151730HA20001,郑州市二七区慈善总会
534100005542081882A20004,河南省爱心助老基金会
53100000500021326DA18027,中华社会救助基金会
534100005542081882A20004,河南省爱心助老基金会
53100000500019795AA19035,中国社会福利基金会
53100000500019795AA19035,中国社会福利基金会
53130000052692053DA20004,河北慈善联合基金会
534600005624091826A20024,海南成美慈善基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53130000052692053DA20004,河北慈善联合基金会
53100000500007612WA20016,中国人口福利基金会
53100000500020462KA17007,中华思源工程扶贫基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
534300005849060086A20003,长沙市慈善基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53130000586921578DA20005,河北省新联合公益基金会
51610000520791504QA19019,陕西省慈善协会
53100000500019795AA19013,中国社会福利基金会
53100001500014572XA20008,中国光华科技基金会
53330000A933770284A20078,浙江省微笑明天慈善基金会
53610100MJU3514298A19011,西安市善行公益慈善基金会
53100000500019795AA19035,中国社会福利基金会
53100000500021326DA18055,中华社会救助基金会
53440300MJL166016UA20009,深圳市妇女儿童发展基金会
513508007917546411A20026,龙岩市慈善总会
53100000500019795AA19035,中国社会福利基金会
53100000500019795AA19035,中国社会福利基金会
53100000500019795AA19035,中国社会福利基金会
53100000500019795AA19035,中国社会福利基金会
53370900MJE5910280A20015,泰安市泰山慈善基金会
53100000500019795AA19035,中国社会福利基金会
53150000674361750JA20005,内蒙古公益事业发展基金会
53100000500019795AA18581,中国社会福利基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53100000500021537WA19017,中华少年儿童慈善救助基金会
53100000500019795AA18581,中国社会福利基金会
53100000500019795AA19013,中国社会福利基金会
515100005040611650A19010,四川省慈善总会
513502005136573580A21003,厦门南普陀寺慈善会
53100000500019795AA19035,中国社会福利基金会
53100000500008711NA20006,中国民族文化艺术基金会
53100000500019795AA19035,中国社会福利基金会
53310000501775488WA20008,上海市慈善基金会
53100000500019795AA19035,中国社会福利基金会
53100000500021326DA18018,中华社会救助基金会
53100000500020462KA18011,中华思源工程扶贫基金会
51610000520791504QA19019,陕西省慈善协会
53100000500021326DA18018,中华社会救助基金会
53100000500019795AA19035,中国社会福利基金会
53100000500021326DA18018,中华社会救助基金会
53100000500019795AA19035,中国社会福利基金会
53100000500019795AA19035,中国社会福利基金会
534600006760677231A20002,海南省医疗救助基金会
51410000725838476FA20017,河南省慈善总会
53310000501781829BA20030,上海仁德基金会
534100005542081882A20004,河南省爱心助老基金会
53100000500019795AA19060,中国社会福利基金会
53100000500019795AA19035,中国社会福利基金会
53100000500019795AA19035,中国社会福利基金会
51410000725838476FA19046,河南省慈善总会
53100000500019795AA19035,中国社会福利基金会
53100000500020462KA18011,中华思源工程扶贫基金会
53100000500021537WA17114,中华少年儿童慈善救助基金会
534100005542081882A20004,河南省爱心助老基金会
53100000500019795AA19035,中国社会福利基金会
534100005542081882A20004,河南省爱心助老基金会
53100000500019795AA19035,中国社会福利基金会
53100000500019795AA19035,中国社会福利基金会
53100000500020462KA18011,中华思源工程扶贫基金会
53100000500021326DA18018,中华社会救助基金会
53100000500021537WA17111,中华少年儿童慈善救助基金会
53100000500019795AA19035,中国社会福利基金会
53100000500021537WA17114,中华少年儿童慈善救助基金会
51610000520791504QA19019,陕西省慈善协会
53100000500019795AA19035,中国社会福利基金会
13330400502204337UA20005,嘉兴市红十字会
53360000513759012WA20007,江西省青少年发展基金会
535100005632979440A20038,四川省贫困地区人才培育研究基金会
53100000500019795AA19035,中国社会福利基金会
53510000504057342DA20005,成都市残疾人福利基金会
53330000A933770284A20090,浙江省微笑明天慈善基金会
53430000680314045DA19003,湖南省温暖工程基金会
53100000500020462KA18011,中华思源工程扶贫基金会
53100000500021326DA18018,中华社会救助基金会
534100005542081882A20004,河南省爱心助老基金会
53410000090603998DA20005,河南省公益文化传播基金会
53650102689594565EA19015,新疆红石慈善基金会
53100000500021326DA18018,中华社会救助基金会
53100000500021326DA18018,中华社会救助基金会
53100000500019795AA19035,中国社会福利基金会
5332000050917103XBA20086,爱德基金会
53440000517355509XA20001,广州市残疾人福利基金会
53440000517355509XA20001,广州市残疾人福利基金会
53440000517355509XA20001,广州市残疾人福利基金会
53650102689594565EA18045,新疆红石慈善基金会
535100005632979440A20029,四川省贫困地区人才培育研究基金会
53440000517355509XA20001,广州市残疾人福利基金会
51150522MJ2447665CA20002,科左后旗慈善总会
534600006760677231A20002,海南省医疗救助基金会
534600006760677231A20002,海南省医疗救助基金会
53100000500019795AA18581,中国社会福利基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
53440300058998352BA20008,深圳市志愿服务基金会
53100000500019795AA19060,中国社会福利基金会
53100000500019795AA18354,中国社会福利基金会
53100000500019795AA19060,中国社会福利基金会
535100005632979440A20043,四川省贫困地区人才培育研究基金会
53330700095979257CA21002,金华市小脚丫公益基金会
514113007583765545A20002,南阳市慈善总会
534600006760677231A20002,海南省医疗救助基金会
53370000MJD678156KA21001,山东省中投慈善公益基金会
53100000500021537WA19029,中华少年儿童慈善救助基金会
51410000725838476FA19046,河南省慈善总会
53350000674037088GA20004,福建省商盟公益基金会
5310000050000784XYA19021,中国扶贫基金会
53610100MJU3514298A20010,西安市善行公益慈善基金会
53100000500020462KA18011,中华思源工程扶贫基金会
53100000500021326DA18018,中华社会救助基金会
53130000052692053DA20004,河北慈善联合基金会
51410000725838476FA19046,河南省慈善总会
53130000052692053DA20003,河北慈善联合基金会
534100005542081882A20004,河南省爱心助老基金会
53130000052692053DA20002,河北慈善联合基金会
53130000052692053DA20003,河北慈善联合基金会
51150522MJ2447665CA20001,科左后旗慈善总会
